cleanprice	dirtyprice	netwage	leisuregood	cleangood	dirtygood	obs
1.624667	1.111667	8.837598	68	165.7263	38.54227	16600
1.624667	1.111667	7.738836	110	54.54096	10.17379	16601
1.624667	1.111667	12.10777	100	162.1574	19.76735	16602
1.632667	1.100333	7.817288	75	224.1967	19.74926	16603
1.624667	1.111667	13.13799	100	151.762	17.46768	16604
1.624667	1.111667	5.673975	108	79.47253	14.12461	16605
1.628667	1.108	10.44446	60	178.942	50.17101	16606
1.624667	1.111667	8.641191	60	319.6611	43.05759	16607
1.632667	1.100333	9.734395	100	99.5225	27.12321	16608
1.628667	1.108	8.249874	110	84.52582	4.657181	16609
1.632667	1.100333	9.682492	57	975.3313	22.2943	16610
1.632667	1.100333	19.52325	86	223.6133	48.88929	16611
1.632667	1.100333	10.11445	100	397.4852	58.62759	16612
1.628667	1.108	8.306785	60	87.04968	26.55823	16613
1.632667	1.100333	5.388849	57	173.1738	16.88137	16614
1.628667	1.108	12.04681	60	182.8327	63.76921	16615
1.624667	1.111667	12.64517	40	427.6572	42.00562	16616
1.628667	1.108	16.94049	100	178.0655	23.19276	16617
1.632667	1.100333	15.74877	100	92.99142	30.40133	16618
1.632667	1.100333	13.93152	105	213.3838	35.8283	16619
1.624667	1.111667	6.96161	60	185.7673	50.01793	16620
1.624667	1.111667	10.6814	100	176.7227	9.895052	16621
1.632667	1.100333	7.641699	40	86.64471	36.20464	16622
1.632667	1.100333	13.68509	100	651.0025	21.85188	16623
1.632667	1.100333	6.756176	35	339.6581	14.82991	16624
1.632667	1.100333	14.57106	83	176.8128	19.16496	16625
1.632667	1.100333	9.64208	60	200.3825	17.51707	16626
1.624667	1.111667	7.274278	100	132.6606	12.02508	16627
1.624667	1.111667	10.53816	60	267.4751	15.46159	16628
1.632667	1.100333	17.86773	100	244.0891	22.80448	16629
1.624667	1.111667	9.52762	100	136.077	29.84674	16630
1.632667	1.100333	9.841084	60	309.3329	34.67728	16631
1.624667	1.111667	9.727379	60	356.0616	110.0904	16632
1.632667	1.100333	6.752498	105	152.909	48.86457	16633
1.624667	1.111667	2.937912	80	43.54478	10.11917	16634
1.624667	1.111667	8.059102	75	92.0683	47.5346	16635
1.628667	1.108	13.15575	100	190.7102	22.24586	16636
1.628667	1.108	10.18105	30	192.2168	30.86363	16637
1.632667	1.100333	18.79402	70	219.9228	25.95235	16638
1.624667	1.111667	7.663705	80	78.79131	11.93634	16639
1.632667	1.100333	6.404851	90	274.9764	41.96866	16640
1.624667	1.111667	12.24291	100	116.2865	14.50201	16641
1.628667	1.108	8.307123	50	196.7298	16.79462	16642
1.632667	1.100333	11.69763	85	347.7417	27.84972	16643
1.624667	1.111667	5.390431	55	103.1158	20.58586	16644
1.632667	1.100333	11.23608	30	572.3027	47.92254	16645
1.624667	1.111667	7.628147	45	285.4285	11.00904	16646
1.628667	1.108	6.716249	90	89.27784	24.52444	16647
1.624667	1.111667	11.90066	65	288.7412	45.50354	16648
1.632667	1.100333	8.176352	60	151.1131	12.06821	16649
1.628667	1.108	8.473233	60	187.1789	14.10909	16650
1.632667	1.100333	12.70177	41	185.7003	35.47812	16651
1.624667	1.111667	13.09773	40	413.0993	51.13089	16652
1.624667	1.111667	15.16242	87	154.2912	15.50368	16653
1.632667	1.100333	6.899077	80	154.549	29.67632	16654
1.624667	1.111667	9.830343	100	119.837	5.480348	16655
1.628667	1.108	10.97066	70	307.407	23.53513	16656
1.632667	1.100333	9.793077	63	180.7495	1.816286	16657
1.628667	1.108	7.418292	60	378.3395	25.45247	16658
1.632667	1.100333	11.29723	35	311.6673	45.98964	16659
1.628667	1.108	10.77867	90	359.0942	31.26446	16660
1.624667	1.111667	15.44123	60	350.4121	19.8051	16661
1.628667	1.108	13.24773	50	289.4091	19.44008	16662
1.632667	1.100333	9.462305	45	126.8859	28.3404	16663
1.632667	1.100333	12.88079	45	408.1706	62.43988	16664
1.628667	1.108	6.962682	95	105.8022	19.58731	16665
1.632667	1.100333	15.92941	88	144.3191	20.8678	16666
1.628667	1.108	11.01417	53	225.5391	25.73305	16667
1.628667	1.108	6.690442	60	71.5534	31.93369	16668
1.624667	1.111667	11.89826	50	276.2579	18.33698	16669
1.628667	1.108	8.513666	60	452.9489	116.3948	16670
1.624667	1.111667	9.873086	67	191.6161	12.76501	16671
1.624667	1.111667	11.89052	65	290.5592	24.26883	16672
1.628667	1.108	13.82455	80	257.5845	38.70452	16673
1.624667	1.111667	10.82923	64	502.9901	31.20128	16674
1.632667	1.100333	13.60315	77	160.7151	16.60336	16675
1.632667	1.100333	8.069092	55	391.5967	30.35189	16676
1.624667	1.111667	18.42702	75	341.3602	30.88358	16677
1.628667	1.108	16.57603	45	235.9056	22.9103	16678
1.628667	1.108	13.32645	90	122.7762	12.49653	16679
1.632667	1.100333	4.003355	100	106.5165	14.10016	16680
1.632667	1.100333	8.785543	50	634.6979	39.88302	16681
1.624667	1.111667	6.019185	68	138.3124	19.9458	16682
1.624667	1.111667	8.465932	58	270.5218	51.57125	16683
1.624667	1.111667	10.05958	60	278.9448	18.71756	16684
1.624667	1.111667	11.61845	95	115.9726	38.89862	16685
1.632667	1.100333	7.907294	100	145.1142	58.05933	16686
1.632667	1.100333	4.764078	55	126.0602	16.1044	16687
1.624667	1.111667	11.2518	100	163.8899	33.46749	16688
1.624667	1.111667	8.642058	60	277.293	24.02418	16689
1.624667	1.111667	10.79851	50	592.1412	26.60699	16690
1.628667	1.108	9.514881	45	184.7179	31.06404	16691
1.624667	1.111667	10.55558	75	470.3057	27.78226	16692
1.624667	1.111667	8.763557	77	300.218	58.37239	16693
1.632667	1.100333	9.639645	130	136.1249	4.84343	16694
1.624667	1.111667	16.55084	100	210.5088	31.56438	16695
1.624667	1.111667	13.71626	100	163.4491	18.90768	16696
1.632667	1.100333	15.58525	100	363.9516	19.85412	16697
1.628667	1.108	12.56633	50	536.2247	28.86551	16698
1.628667	1.108	9.760026	60	328.2806	71.4473	16699
1.628667	1.108	9.377723	50	274.5757	20.54985	16700
1.624667	1.111667	13.30556	53	287.0056	31.65725	16701
1.628667	1.108	8.179847	60	152.8858	30.52971	16702
1.624667	1.111667	10.89249	60	197.9385	19.57163	16703
1.624667	1.111667	10.5182	85	126.8632	17.33849	16704
1.628667	1.108	8.439424	45	314.6038	41.16912	16705
1.628667	1.108	8.208078	77	237.0686	21.27881	16706
1.632667	1.100333	6.418353	43	351.4435	88.88062	16707
1.628667	1.108	6.951015	75	79.66618	22.95759	16708
1.624667	1.111667	6.834316	60	85.73232	30.82532	16709
1.624667	1.111667	11.54133	100	182.7221	20.84379	16710
1.624667	1.111667	10.50843	35	201.8962	23.17816	16711
1.632667	1.100333	9.515631	50	258.0253	27.02852	16712
1.632667	1.100333	5.265143	100	106.0789	8.647676	16713
1.632667	1.100333	18.54894	85	354.617	21.43218	16714
1.624667	1.111667	9.658292	50	210.3148	28.3648	16715
1.624667	1.111667	17.41417	76	574.2953	19.40953	16716
1.628667	1.108	3.668085	48	73.35217	13.38163	16717
1.624667	1.111667	4.914925	118	85.72395	25.63884	16718
1.624667	1.111667	8.850828	90	174.2429	24.73763	16719
1.624667	1.111667	20.18341	85	333.0064	29.68516	16720
1.624667	1.111667	5.373047	60	343.7495	33.66321	16721
1.624667	1.111667	16.79352	70	204.7934	17.36983	16722
1.628667	1.108	11.96035	80	534.355	18.53558	16723
1.632667	1.100333	9.185208	95	84.67742	25.27206	16724
1.624667	1.111667	7.13528	60	311.1909	31.70605	16725
1.632667	1.100333	8.887461	60	1160.381	33.41674	16726
1.624667	1.111667	6.430878	52	410.5359	30.20252	16727
1.624667	1.111667	3.97394	70	100.297	17.63892	16728
1.624667	1.111667	13.43153	60	348.1306	35.49764	16729
1.632667	1.100333	9.656796	60	273.3582	32.5317	16730
1.628667	1.108	8.240621	78	266.1252	14.67821	16731
1.624667	1.111667	6.126739	60	137.1228	56.39488	16732
1.624667	1.111667	15.30396	75	216.9616	26.14892	16733
1.632667	1.100333	9.57015	30	732.7041	31.04395	16734
1.624667	1.111667	9.80232	50	306.42	40.68453	16735
1.628667	1.108	17.85738	71	742.447	36.95619	16736
1.632667	1.100333	10.08733	40	211.0443	61.14868	16737
1.624667	1.111667	2.793411	85	105.1198	17.25858	16738
1.624667	1.111667	14.8623	80	188.8823	19.96306	16739
1.624667	1.111667	10.6951	50	640.3685	42.90676	16740
1.624667	1.111667	10.57387	60	539.696	84.84303	16741
1.624667	1.111667	7.301009	100	101.9147	8.059999	16742
1.632667	1.100333	12.8954	80	197.1602	30.99452	16743
1.628667	1.108	9.54087	60	535.6152	47.02918	16744
1.624667	1.111667	9.249084	60	224.5629	33.27178	16745
1.624667	1.111667	9.61468	48	520.8806	34.78858	16746
1.632667	1.100333	12.82835	60	205.7222	35.09747	16747
1.632667	1.100333	8.721835	100	104.0743	32.49134	16748
1.624667	1.111667	3.118927	70	56.68896	6.409709	16749
1.628667	1.108	7.715418	40	340.5629	40.44016	16750
1.628667	1.108	12.42255	90	428.6305	30.65121	16751
1.628667	1.108	9.675654	45	265.7967	34.15266	16752
1.628667	1.108	12.64553	64	1579.18	23.07277	16753
1.624667	1.111667	8.987592	70	195.0815	24.42625	16754
1.632667	1.100333	14.50554	93	208.4426	18.42099	16755
1.624667	1.111667	6.210473	25	217.5654	27.1249	16756
1.628667	1.108	7.992014	80	109.1428	22.24586	16757
1.624667	1.111667	12.65743	45	354.0444	23.48596	16758
1.624667	1.111667	11.06669	96	597.381	25.2841	16759
1.628667	1.108	9.553071	50	303.722	38.38916	16760
1.628667	1.108	11.30976	50	293.2131	29.46073	16761
1.624667	1.111667	4.397707	100	222.4789	46.4337	16762
1.628667	1.108	11.98752	60	320.1451	47.86373	16763
1.632667	1.100333	14.39459	80	255.432	34.95338	16764
1.624667	1.111667	9.944677	105	847.9658	45.50404	16765
1.624667	1.111667	8.392148	52	375.5149	29.71975	16766
1.624667	1.111667	13.87178	72	282.5087	26.36728	16767
1.632667	1.100333	15.9292	57	190.2389	43.94598	16768
1.628667	1.108	6.727026	100	117.3371	16.83471	16769
1.624667	1.111667	9.965877	65	317.1705	25.08887	16770
1.624667	1.111667	16.82487	80	648.3839	64.29281	16771
1.624667	1.111667	11.71707	100	615.434	41.31011	16772
1.632667	1.100333	16.48498	40	400.8485	24.46811	16773
1.624667	1.111667	9.936461	85	484.9279	29.61596	16774
1.632667	1.100333	11.1682	90	104.3622	49.26036	16775
1.632667	1.100333	11.14258	60	201.8576	17.6476	16776
1.628667	1.108	9.773872	60	304.9182	23.769	16777
1.632667	1.100333	11.28259	90	238.6294	35.56708	16778
1.624667	1.111667	8.874786	60	143.636	7.191077	16779
1.632667	1.100333	4.278703	110	70.05381	18.38909	16780
1.628667	1.108	11.5618	50	389.0351	17.52549	16781
1.624667	1.111667	11.29279	50	259.9088	25.44312	16782
1.628667	1.108	3.150819	100	141.4619	21.62594	16783
1.624667	1.111667	6.543939	60	98.92826	2.756579	16784
1.628667	1.108	18.78426	100	78.40689	20.61927	16785
1.632667	1.100333	11.08117	40	405.9197	29.82746	16786
1.628667	1.108	5.457822	46	213.3911	11.78184	16787
1.624667	1.111667	12.13303	60	210.1082	34.25036	16788
1.632667	1.100333	7.824289	60	365.2027	34.89973	16789
1.624667	1.111667	11.95609	60	400.3123	30.16257	16790
1.628667	1.108	5.239371	55	147.8616	24.64593	16791
1.632667	1.100333	4.985718	65	154.7785	26.67923	16792
1.624667	1.111667	12.89336	60	454.9764	41.10043	16793
1.632667	1.100333	7.360645	65	140.4228	9.686859	16794
1.628667	1.108	3.470495	65	103.4059	9.032744	16795
1.632667	1.100333	27.10096	110	176.6897	13.07726	16796
1.624667	1.111667	14.00166	40	294.719	50.44588	16797
1.628667	1.108	17.75875	85	249.6615	21.5218	16798
1.632667	1.100333	7.02865	100	346.5794	40.93056	16799
1.632667	1.100333	9.162658	50	235.7643	18.93286	16800
1.628667	1.108	8.326585	70	171.7365	25.23277	16801
1.624667	1.111667	10.8066	60	660.2894	41.06904	16802
1.624667	1.111667	11.19252	100	176.6248	12.61028	16803
1.628667	1.108	12.09323	100	78.37109	23.52444	16804
1.628667	1.108	6.491048	75	107.3141	10.55262	16805
1.628667	1.108	11.70235	100	146.0291	40.3528	16806
1.624667	1.111667	11.225	95	178.8803	47.60799	16807
1.628667	1.108	10.16719	52	360.8145	28.22733	16808
1.628667	1.108	8.176469	50	331.0576	26.31278	16809
1.624667	1.111667	13.35873	73	284.4962	15.46534	16810
1.628667	1.108	12.84437	50	447.7723	35.05097	16811
1.632667	1.100333	8.556437	100	142.0282	21.49698	16812
1.632667	1.100333	8.01246	55	308.2751	23.23353	16813
1.632667	1.100333	8.205894	100	101.4091	20.06385	16814
1.624667	1.111667	7.44846	60	470.4188	19.66949	16815
1.632667	1.100333	11.75771	40	438.3132	37.07478	16816
1.628667	1.108	8.528584	40	359.1947	40.94189	16817
1.632667	1.100333	8.263365	55	193.4954	37.50611	16818
1.632667	1.100333	5.461314	87	148.0034	38.85438	16819
1.628667	1.108	8.029174	60	93.6134	16.83557	16820
1.624667	1.111667	9.009657	50	420.5178	38.80076	16821
1.628667	1.108	9.220041	50	619.4504	17.67276	16822
1.632667	1.100333	12.51608	45	485.0962	40.5351	16823
1.632667	1.100333	15.39186	95	96.03391	15.2882	16824
1.628667	1.108	8.717008	60	166.4115	21.2441	16825
1.628667	1.108	10.38835	66	168.7258	21.41766	16826
1.624667	1.111667	9.850703	20	395.3144	22.17249	16827
1.624667	1.111667	10.96549	60	610.8062	30.67854	16828
1.632667	1.100333	4.935032	60	255.2121	46.26933	16829
1.632667	1.100333	4.790196	55	66.74655	10.29229	16830
1.628667	1.108	12.46998	60	588.2328	24.61074	16831
1.628667	1.108	8.562541	50	252.3374	31.98594	16832
1.628667	1.108	8.47349	90	208.3481	35.9837	16833
1.624667	1.111667	9.148974	85	136.6858	18.3772	16834
1.624667	1.111667	5.131677	60	171.49	21.94034	16835
1.628667	1.108	8.952757	40	305.0997	36.08189	16836
1.628667	1.108	22.28289	90	346.7324	39.60705	16837
1.632667	1.100333	8.405273	45	360.6422	25.95271	16838
1.632667	1.100333	9.665682	136	104.6043	38.89267	16839
1.628667	1.108	5.870047	100	77.40701	19.13132	16840
1.632667	1.100333	16.83319	100	366.452	25.35915	16841
1.628667	1.108	9.560988	52	653.0435	12.02479	16842
1.628667	1.108	9.789879	40	273.3557	34.51097	16843
1.632667	1.100333	11.21467	60	386.9159	34.30653	16844
1.624667	1.111667	11.36395	60	132.4534	18.43835	16845
1.624667	1.111667	9.654937	59	274.2456	65.90936	16846
1.628667	1.108	3.255887	79	399.7518	48.29958	16847
1.624667	1.111667	10.53931	60	473.3147	63.70567	16848
1.628667	1.108	7.758335	60	241.3784	21.2441	16849
1.632667	1.100333	8.958364	108	48.55689	6.440426	16850
1.624667	1.111667	8.959253	60	191.5355	19.08234	16851
1.624667	1.111667	16.21377	60	173.6628	14.25441	16852
1.624667	1.111667	11.62144	95	98.34569	17.17411	16853
1.628667	1.108	12.27324	73	139.6502	14.13821	16854
1.628667	1.108	11.50192	55	342.8719	34.75643	16855
1.624667	1.111667	10.28254	75	177.2553	25.87072	16856
1.628667	1.108	13.46285	92	163.8669	6.45654	16857
1.632667	1.100333	17.44887	100	740.3249	25.48033	16858
1.632667	1.100333	10.39746	67	208.5128	11.73001	16859
1.628667	1.108	6.369983	56	245.6194	13.25457	16860
1.628667	1.108	10.4254	60	144.5868	24.55887	16861
1.632667	1.100333	11.27455	76	206.106	27.5125	16862
1.632667	1.100333	13.44263	100	132.1703	19.13059	16863
1.624667	1.111667	18.94362	90	347.302	30.17183	16864
1.632667	1.100333	15.24913	100	120.7232	16.66382	16865
1.628667	1.108	11.17049	65	262.3134	29.57512	16866
1.628667	1.108	5.606524	60	243.1888	32.62726	16867
1.632667	1.100333	10.44123	80	194.2375	27.78878	16868
1.624667	1.111667	7.06303	60	240.7753	38.65398	16869
1.624667	1.111667	9.937758	100	108.8744	41.72529	16870
1.624667	1.111667	10.10602	108	714.9812	23.33917	16871
1.632667	1.100333	10.39408	70	313.7138	26.49611	16872
1.624667	1.111667	4.577698	75	85.44487	9.588102	16873
1.624667	1.111667	8.770144	60	326.1971	20.17068	16874
1.632667	1.100333	3.949523	60	501.5686	16.39363	16875
1.624667	1.111667	12.09754	40	296.2176	19.05635	16876
1.624667	1.111667	9.415767	80	202.7043	18.54457	16877
1.632667	1.100333	10.04456	100	216.2082	42.80902	16878
1.628667	1.108	10.84084	71	171.3085	16.03305	16879
1.632667	1.100333	8.310508	60	182.2182	49.43305	16880
1.624667	1.111667	5.70893	100	133.7787	24.44692	16881
1.632667	1.100333	8.287881	60	521.2012	37.49622	16882
1.624667	1.111667	10.7192	100	250.97	40.82934	16883
1.628667	1.108	8.098482	60	377.5823	24.65082	16884
1.628667	1.108	6.488403	40	281.6632	16.20003	16885
1.632667	1.100333	8.831779	60	255.473	36.32572	16886
1.628667	1.108	6.476409	80	194.5964	9.441821	16887
1.632667	1.100333	7.710488	95	318.2115	13.91257	16888
1.624667	1.111667	8.379161	50	583.9814	30.53175	16889
1.628667	1.108	10.42374	43	235.6458	27.07581	16890
1.628667	1.108	7.096832	60	116.5477	18.39767	16891
1.624667	1.111667	8.012414	43	308.8531	29.26998	16892
1.628667	1.108	7.981895	40	449.6602	55.27395	16893
1.624667	1.111667	13.41058	83	212.8867	27.60927	16894
1.632667	1.100333	10.65392	62	244.926	23.4807	16895
1.628667	1.108	12.25676	60	509.0378	23.0876	16896
1.632667	1.100333	10.10835	60	313.0142	32.23035	16897
1.624667	1.111667	13.53808	35	368.8397	13.98265	16898
1.632667	1.100333	9.235046	60	154.2957	25.06234	16899
1.628667	1.108	9.568372	80	667.0079	28.52187	16900
1.624667	1.111667	7.065143	60	498.9767	69.62608	16901
1.632667	1.100333	9.921177	60	225.891	23.81353	16902
1.632667	1.100333	5.877234	100	115.4082	22.65048	16903
1.632667	1.100333	12.66134	100	88.80726	21.59362	16904
1.624667	1.111667	5.877674	100	85.40621	8.355276	16905
1.624667	1.111667	7.251481	40	219.4322	13.27201	16906
1.628667	1.108	6.750642	90	332.0011	43.76463	16907
1.628667	1.108	10.42526	50	825.4357	19.24367	16908
1.628667	1.108	9.098763	50	478.6605	41.00454	16909
1.624667	1.111667	12.94474	100	393.7343	38.99648	16910
1.624667	1.111667	12.00019	30	469.8669	35.22894	16911
1.632667	1.100333	7.072083	95	148.1939	25.19895	16912
1.632667	1.100333	13.89985	65	642.8215	49.2819	16913
1.628667	1.108	7.616447	60	314.3804	47.93883	16914
1.628667	1.108	12.46179	100	148.1745	17.25215	16915
1.632667	1.100333	12.07035	75	202.6174	37.27348	16916
1.632667	1.100333	5.521718	47	137.8089	13.54466	16917
1.628667	1.108	7.395971	35	288.739	46.48014	16918
1.628667	1.108	11.61997	60	258.7888	22.66731	16919
1.624667	1.111667	11.17995	52	560.5342	26.68689	16920
1.632667	1.100333	4.807096	60	237.2218	42.01809	16921
1.624667	1.111667	18.75223	85	265.0228	35.6693	16922
1.624667	1.111667	10.16978	60	252.7264	32.5222	16923
1.624667	1.111667	9.734544	100	179.9817	12.97428	16924
1.628667	1.108	11.3416	86	95.31157	9.511247	16925
1.632667	1.100333	8.448943	100	129.5966	26.69385	16926
1.632667	1.100333	12.24515	60	294.2221	26.23524	16927
1.624667	1.111667	17.66352	50	381.5395	41.5884	16928
1.624667	1.111667	11.29321	40	217.7843	36.83429	16929
1.632667	1.100333	5.831017	60	78.72326	5.103349	16930
1.624667	1.111667	7.675121	60	202.1987	27.05778	16931
1.624667	1.111667	9.376817	58	110.1587	25.94856	16932
1.624667	1.111667	7.274311	70	194.7579	24.07311	16933
1.632667	1.100333	6.584332	60	444.0684	22.5909	16934
1.632667	1.100333	18.15633	100	169.1887	20.18096	16935
1.628667	1.108	6.975968	55	315.1856	49.23827	16936
1.632667	1.100333	5.760292	60	1019.48	20.23862	16937
1.632667	1.100333	10.38147	50	925.9247	20.36642	16938
1.628667	1.108	3.959007	115	53.14045	10.93446	16939
1.624667	1.111667	18.38273	60	358.3047	51.91376	16940
1.624667	1.111667	8.550725	70	191.0841	21.89283	16941
1.628667	1.108	7.87091	75	161.7698	52.16043	16942
1.632667	1.100333	7.487068	60	174.9555	29.65983	16943
1.628667	1.108	14.45618	55	129.8904	20.1333	16944
1.628667	1.108	6.142778	65	154.7875	48.60009	16945
1.628667	1.108	13.97318	85	190.2218	32.10551	16946
1.624667	1.111667	14.54585	110	62.90331	4.64182	16947
1.628667	1.108	12.48175	95	147.9577	14.67821	16948
1.628667	1.108	11.53913	49	412.3385	20.02913	16949
1.628667	1.108	7.600008	100	90.01385	26.0938	16950
1.628667	1.108	8.1054	37	223.6357	42.75826	16951
1.628667	1.108	10.16599	100	161.2873	25.49255	16952
1.628667	1.108	3.671552	80	65.52456	10.62851	16953
1.632667	1.100333	13.64263	89	324.8814	66.37849	16954
1.624667	1.111667	12.68266	60	540.087	36.75439	16955
1.628667	1.108	11.00603	60	97.44875	24.47237	16956
1.628667	1.108	6.928652	60	1151.075	21.50186	16957
1.628667	1.108	5.519639	52	161.9963	25.37231	16958
1.624667	1.111667	11.24863	55	225.2265	20.17497	16959
1.624667	1.111667	10.76285	60	199.9305	15.70623	16960
1.632667	1.100333	10.3417	40	383.7343	31.19225	16961
1.628667	1.108	6.508989	90	60.13046	12.92427	16962
1.624667	1.111667	3.905386	43	166.4128	27.33249	16963
